date-time,latitude,longitude,depth,RMS,Nphs,errH,errZ,Mamp,errOT,stderrX,stderrY,publicId
2016-10-20T12:01:37.330000Z,42.867,13.1629,4.117,0.05055,30,0.198,0.1933,0.0,0.01658,0.122,0.156,8593601
2016-10-20T12:02:56.800000Z,42.75917,13.15287,2.879,0.1564,18,0.267,0.5924,0.0,0.02134,0.1423,0.2263,8593671
2016-10-20T12:26:34.150000Z,42.8675,13.08113,3.174,0.06321,14,0.306,0.3314,0.0,0.02635,0.1866,0.2428,8593881
2016-10-20T12:39:09.356000Z,42.759,13.0391,5.748,0.04028,15,0.299,1.151,0.0,0.02369,0.1667,0.2477,8593961
2016-10-20T12:46:50.620000Z,42.87683,13.15002,2.979,0.04544,12,0.374,0.6771,0.0,0.03138,0.2064,0.3119,8594101
2016-10-20T12:49:24.800000Z,42.82783,13.20767,9.919,0.02056,7,0.831,0.9138,0.0,0.03575,0.3292,0.7635,8594111
2016-10-20T13:01:17.420000Z,42.84967,13.266,1.565,0.1856,22,0.25,0.4695,0.0,0.02027,0.1696,0.1838,8594211
2016-10-20T13:06:13.060000Z,42.74017,13.17833,9.13,0.05373,28,0.221,0.3211,0.0,0.01742,0.1441,0.168,8594241
2016-10-20T13:08:16.970000Z,42.87783,13.14837,3.299,0.04705,20,0.248,0.2934,0.0,0.02075,0.1589,0.19,8594311
2016-10-20T13:31:48.650000Z,42.776,13.12168,0.8253,0.09925,8,0.687,0.8307,0.0,0.03502,0.4455,0.5235,8594471
2016-10-20T13:58:35.530000Z,42.8665,13.16222,4.192,0.05083,35,0.2,0.1744,0.0,0.01573,0.1279,0.154,8594681
2016-10-20T14:00:35.870000Z,42.7395,13.21133,5.814,0.0552,47,0.165,0.2011,0.0,0.01318,0.09852,0.1327,8594701
2016-10-20T14:04:16.090000Z,42.739,13.16175,9.769,0.03974,18,0.291,0.4189,0.0,0.02162,0.1693,0.2371,8594741
2016-10-20T15:05:57.570000Z,42.88867,13.14585,3.847,0.07985,21,0.243,0.278,0.0,0.01979,0.1586,0.1847,8595071
2016-10-20T15:11:20.960000Z,42.74767,13.24717,7.84,0.0673,19,0.306,0.6995,0.0,0.02252,0.162,0.2598,8595101
2016-10-20T15:40:02.235000Z,42.85833,13.235,0.07778,0.05678,12,0.295,0.373,0.0,0.02711,0.157,0.2492,8595381
2016-10-20T16:00:13.710000Z,42.8665,13.16218,4.128,0.0404,28,0.226,0.2167,0.0,0.01722,0.1388,0.178,8595511
2016-10-20T16:08:21.890000Z,42.86867,13.23933,3.993,0.03835,24,0.239,0.2188,0.0,0.01865,0.1509,0.1849,8595611
2016-10-20T16:12:00.338600Z,42.85117,13.23333,5.673,0.05105,17,0.295,0.3238,0.0,0.02272,0.1639,0.2449,8595661
2016-10-20T16:27:36.840000Z,42.87267,13.24167,4.411,0.05158,20,0.271,0.2765,0.0,0.02088,0.1729,0.2086,8595791
2016-10-20T16:30:44.020000Z,42.86033,13.22917,0.5637,0.05687,9,0.349,0.4169,0.0,0.02996,0.1911,0.2926,8595841
2016-10-20T17:26:42.010000Z,42.81933,13.18467,8.073,0.03963,25,0.23,0.2416,0.0,0.01824,0.1548,0.1699,8596081
2016-10-20T17:29:17.030000Z,42.87333,13.07237,3.515,0.05375,18,0.263,0.2607,0.0,0.02197,0.153,0.2135,8596111
2016-10-20T17:44:24.370000Z,42.86717,13.16225,3.93,0.03001,19,0.271,0.2616,0.0,0.02188,0.1747,0.2071,8596251
2016-10-20T17:45:32.780000Z,42.835,13.229,10.98,0.1784,15,0.554,0.7853,0.0,0.02616,0.2533,0.4926,8596281
2016-10-20T18:05:49.120000Z,42.8155,13.23583,2.534,0.07283,38,0.203,0.3025,0.0,0.01492,0.1164,0.1662,8596431
2016-10-20T18:12:54.470000Z,42.88517,13.24583,3.069,0.08549,19,0.284,0.2715,0.0,0.02219,0.1643,0.2319,8596491
2016-10-20T18:40:30.520000Z,42.78633,13.17817,5.589,0.05293,22,0.244,0.2853,0.0,0.02,0.157,0.1863,8596741
2016-10-20T19:31:25.680000Z,42.799,13.00336,3.313,0.05916,21,0.259,0.4185,0.0,0.02041,0.1451,0.2146,8597021
2016-10-20T19:42:47.230000Z,42.77267,13.15712,4.185,0.05972,20,0.228,0.6017,0.0,0.02086,0.1548,0.1678,8597121
2016-10-20T20:12:57.860000Z,42.8775,13.07033,3.601,0.06009,18,0.261,0.2678,0.0,0.02289,0.1574,0.2076,8597341
2016-10-20T21:11:20.870000Z,42.80133,13.00099,4.892,0.08603,12,0.359,0.8312,0.0,0.02829,0.1844,0.3082,8597591
2016-10-20T21:14:34.010000Z,42.76617,13.13465,9.258,0.05281,23,0.235,0.3287,0.0,0.01963,0.1592,0.1722,8597661
2016-10-20T21:15:22.610000Z,42.87083,13.24233,2.791,0.04219,15,0.316,0.3526,0.0,0.02419,0.1976,0.2471,8597681
2016-10-20T21:18:18.310000Z,42.72633,13.1695,8.465,0.05243,25,0.216,0.2829,0.0,0.01838,0.1441,0.1606,8597691
2016-10-20T21:24:05.391000Z,42.8495,13.1745,2.442,0.05891,29,0.191,0.159,0.0,0.01642,0.1296,0.1403,8597731
2016-10-20T21:30:04.494000Z,42.86767,13.16258,4.093,0.04635,32,0.183,0.1733,0.0,0.01538,0.1155,0.1415,8597781
2016-10-20T21:47:55.980000Z,42.7905,13.231,5.336,0.0681,19,0.247,0.607,0.0,0.02104,0.1639,0.1848,8597911
2016-10-20T22:16:35.270000Z,42.87,13.24217,3.201,0.04228,27,0.216,0.2179,0.0,0.0172,0.1468,0.1586,8598151
2016-10-20T22:20:53.460000Z,42.81967,13.14977,10.14,0.04437,11,0.545,0.6025,0.0,0.02842,0.2576,0.4808,8598201
2016-10-20T22:39:03.505000Z,42.8135,13.18633,10.62,0.1145,14,0.515,0.8087,0.0,0.02898,0.345,0.3818,8598261
2016-10-20T22:39:49.270000Z,42.8695,13.23283,3.369,0.041,12,0.399,0.3319,0.0,0.02683,0.2584,0.3042,8598271
2016-10-20T22:46:01.450000Z,42.8965,13.24117,3.238,0.03548,36,0.176,0.2131,0.0,0.01449,0.1083,0.1393,8598331
2016-10-20T22:47:50.330000Z,42.89917,13.23933,3.129,0.07535,24,0.222,0.2441,0.0,0.0186,0.1309,0.1787,8598371
2016-10-20T22:51:28.610000Z,42.8665,13.23833,3.452,0.03442,12,0.38,0.4219,0.0,0.02689,0.2096,0.3165,8598451
2016-10-20T22:52:55.900000Z,42.80967,13.23817,3.407,0.05811,24,0.222,0.3563,0.0,0.01882,0.1301,0.1798,8598461
2016-10-20T23:05:19.870000Z,42.8945,13.24,3.027,0.02614,11,0.351,0.3983,0.0,0.02995,0.23,0.2652,8598541
2016-10-20T23:30:23.980000Z,42.7975,13.2135,4.887,0.07032,20,0.245,0.4092,0.0,0.02069,0.1462,0.1962,8598771
2016-10-20T23:37:54.590000Z,42.89733,13.24067,3.436,0.04034,40,0.176,0.1896,0.0,0.01402,0.1061,0.1406,8598851
2016-10-20T23:40:14.770000Z,42.79667,13.12428,2.263,0.05658,14,0.33,0.6341,0.0,0.02874,0.2215,0.2448,8598911
2016-10-21T00:13:41.410000Z,42.78733,13.12282,2.472,0.06988,37,0.167,0.2204,0.0,0.01436,0.1047,0.1305,8599031
2016-10-21T00:41:18.270000Z,42.807,13.11648,1.671,0.06933,16,0.283,0.3652,0.0,0.02336,0.1919,0.2083,8599151
2016-10-21T00:53:23.210000Z,42.8725,13.23533,3.298,0.03486,14,0.322,0.3362,0.0,0.0252,0.1931,0.2576,8599201
2016-10-21T01:43:25.320000Z,42.828,13.16653,7.117,0.05628,26,0.23,0.2559,0.0,0.018,0.1438,0.1797,8599461
2016-10-21T02:23:16.239999Z,42.89967,13.213,4.836,0.07174,21,0.243,0.7371,0.0,0.01826,0.1189,0.2117,8599831
2016-10-21T02:26:23.910000Z,42.77817,13.20883,8.379,0.0608,21,0.277,0.3106,0.0,0.0202,0.1574,0.2277,8599881
2016-10-21T02:32:41.540000Z,42.79433,13.14925,11.55,0.195,12,0.681,0.8177,0.0,0.03182,0.3155,0.6032,8599921
2016-10-21T02:43:03.973000Z,42.77067,13.15722,4.577,0.1915,22,0.274,0.3773,0.0,0.01989,0.1485,0.2308,8599991
2016-10-21T03:05:17.090000Z,42.77817,13.15212,3.035,0.07536,25,0.236,0.2912,0.0,0.01839,0.1409,0.1887,8600121
2016-10-21T03:27:55.520000Z,42.78683,13.15022,1.06,0.1661,16,0.332,0.5337,0.0,0.0236,0.2001,0.2645,8600331
2016-10-21T03:31:42.620000Z,42.95083,13.26367,4.101,0.06313,18,0.259,0.6201,0.0,0.02086,0.1502,0.2112,8600341
2016-10-21T03:39:35.770000Z,42.7815,13.14792,2.984,0.04669,11,0.355,0.5337,0.0,0.02804,0.2165,0.2814,8600381
2016-10-21T03:56:22.060000Z,42.85333,13.256,3.709,0.0695,27,0.207,0.2452,0.0,0.01708,0.1344,0.1571,8600511
2016-10-21T04:21:46.530000Z,42.8335,13.15875,4.511,0.06063,34,0.183,0.191,0.0,0.01554,0.1257,0.1328,8600691
2016-10-21T04:32:27.720000Z,42.91833,13.05265,10.53,0.03177,12,0.356,1.289,0.0,0.02744,0.1978,0.2954,8600781
2016-10-21T05:13:39.580000Z,42.89967,13.23867,3.1,0.02649,17,0.286,0.2393,0.0,0.02224,0.1778,0.2245,8601071
2016-10-21T05:47:30.140000Z,42.74,13.1328,-0.2,0.1409,14,0.276,0.3827,0.0,0.02642,0.1713,0.2163,8601191
2016-10-21T05:53:56.200000Z,42.91683,13.05305,10.76,0.01757,16,0.301,0.5104,0.0,0.02441,0.1893,0.2337,8601261
2016-10-21T06:04:20.460000Z,42.91783,13.0536,10.73,0.02052,22,0.244,0.3225,0.0,0.02003,0.1681,0.1772,8601321
2016-10-21T06:33:08.527000Z,42.7575,13.18033,3.167,0.04794,27,0.209,0.4691,0.0,0.01796,0.1337,0.16,8601521
2016-10-21T06:41:02.177000Z,42.79767,13.212,0.4912,0.1561,23,0.262,0.5946,0.0,0.02497,0.1386,0.2223,8601571
