date-time, latitude, longitude, depth, RMS, Nphs, Gap, Dist, errH, errZ, Mamp, Mdur, expect_lat, expect_lon, expect_z, EllipsoidAz1, EllipsoidDip1, EllipsoidLen1, EllipsoidAz2, EllipsoidDip2, EllipsoidLen2, EllipsoidLen3, minHorUnc, maxHorUnc, azMaxHorUnc, pdfVolume, publicId
2016-10-20T03:15:38.613962, 42.8074, 13.2485, 10.0586, 0.0519143, 48, 57.0, 7.36748, 0.0880354, 0.17863941, -9.9, -9.9, 42.8074, 13.2483, 10.0429, 331.085, -10.0226, 0.0998926, 241.945, 4.8541, 0.10541, 0.2246931, 0.0835111, 0.0880354, 21.0466, 0.004963516, 8589301
2016-10-20T03:18:10.387524, 42.7404, 13.1919, 5.8555, 0.0463149, 47, 41.0, 12.1582, 0.129849, 0.29908422, -9.9, -9.9, 42.7402, 13.1920, 5.8631, 170.152, -2.38141, 0.13079, 259.968, 4.43074, 0.158703, 0.3717146, 0.106165, 0.129849, 82.5724, 0.0149666, 8589351
2016-10-20T03:20:51.508516, 42.7720, 13.1048, 8.7656, 0.0642496, 14, 89.0, 11.6017, 0.502249, 1.4216563, -9.9, -9.9, 42.7702, 13.1054, 8.2547, 52.5225, -6.04213, 0.305808, 321.497, -9.59841, 0.543169, 1.793833, 0.276426, 0.502249, 153.592, 0.4333873, 8589401
2016-10-20T03:27:52.894084, 42.8943, 13.2362, 3.1992, 0.05636, 28, 87.0, 4.29617, 0.268114, 0.27794978, -9.9, -9.9, 42.8940, 13.2382, 3.2632, 202.192, 6.15446, 0.170622, 297.802, 42.1959, 0.242908, 0.4129084, 0.139132, 0.268114, 107.945, 0.02500797, 8589461
2016-10-20T03:28:52.091681, 42.7401, 13.1921, 5.8867, 0.0285917, 14, 74.0, 12.9661, 0.138576, 0.36469704, -9.9, -9.9, 42.7401, 13.1921, 5.8999, 173.471, 0.4761, 0.139829, 263.479, 0.924287, 0.171544, 0.4518743, 0.112906, 0.138576, 83.3355, 0.02112103, 8589501
2016-10-20T03:43:18.081890, 42.7404, 13.1919, 5.8555, 0.0307442, 17, 83.0, 4.90863, 0.117798, 0.29208702, -9.9, -9.9, 42.7402, 13.1920, 5.8636, 169.956, -2.03077, 0.134149, 259.833, 3.44957, 0.144494, 0.3626052, 0.108658, 0.117798, 84.22, 0.01491358, 8589581
2016-10-20T03:55:48.895758, 42.8391, 13.2560, 1.4922, 0.434613, 17, 89.0, 5.87784, 1.78054, 1.080352, -9.9, -9.9, 42.8387, 13.2555, 1.5911, 84.5561, 8.29684, 0.358452, 340.037, 59.8143, 0.685612, 2.489202, 0.299421, 1.78054, 178.829, 0.1409432, 8589671
2016-10-20T03:57:55.674956, 42.7751, 13.2631, 10.9922, 0.0330852, 26, 99.0, 8.55756, 0.250913, 0.59432137, -9.9, -9.9, 42.7750, 13.2629, 10.9969, 345.732, -3.42411, 0.29584, 255.618, -1.9088, 0.309872, 0.7377246, 0.240866, 0.250913, 82.541, 0.1520287, 8589711
2016-10-20T04:02:46.001984, 42.8754, 13.0720, 3.0703, 0.0476776, 12, 180.0, 9.69464, 0.401874, 0.7665488, -9.9, -9.9, 42.8749, 13.0721, 3.1240, 257.612, 2.2837, 0.219317, 346.979, -15.4834, 0.439281, 0.9786654, 0.178948, 0.401874, 169.877, 0.06634943, 8589751
2016-10-20T04:17:41.818046, 42.8003, 13.2077, 4.4141, 0.0446312, 30, 79.0, 6.46651, 0.177355, 0.51634204, -9.9, -9.9, 42.8002, 13.2076, 4.4005, 328.508, -8.41395, 0.167729, 239.257, 5.04794, 0.208004, 0.6484663, 0.149809, 0.177355, 36.0073, 0.04913458, 8589801
2016-10-20T04:44:54.427374, 42.8552, 13.0898, 8.0859, 0.0552908, 37, 49.0, 3.1295, 0.502396, 0.31475347, -9.9, -9.9, 42.8541, 13.0895, 8.0923, 101.147, -40.1895, 0.24671, 248.333, -44.8533, 0.428521, 0.6407444, 0.274466, 0.502396, 179.91, 0.03182379, 8590031
2016-10-20T04:50:15.621323, 42.8193, 13.2504, 2.3516, 0.048273, 41, 57.0, 6.56501, 0.243212, 0.502149, -9.9, -9.9, 42.8191, 13.2500, 2.3428, 341.897, -4.75796, 0.18661, 251.74, -1.88898, 0.300742, 0.6243136, 0.155791, 0.243212, 72.7756, 0.08328619, 8590141
2016-10-20T05:13:33.175516, 42.8277, 13.2420, 3.2891, 0.040829, 20, 104.0, 5.44839, 0.34496, 0.7529043, -9.9, -9.9, 42.8280, 13.2422, 3.3251, 306.376, -12.617, 0.282426, 218.534, 9.55273, 0.383213, 0.9655698, 0.263166, 0.34496, 11.9383, 0.197848, 8590461
2016-10-20T05:59:43.323842, 42.8726, 13.2279, 3.2773, 0.0262335, 18, 106.0, 3.71636, 0.106083, 0.13891008, -9.9, -9.9, 42.8726, 13.2278, 3.2768, 245.883, -0.980487, 0.0805874, 336.395, -27.5765, 0.112403, 0.1850871, 0.0650726, 0.106083, 155.075, 0.004030302, 8590901
