date-time, latitude, longitude, depth, RMS, Nphs, Gap, Dist, errH, errZ, Mamp, Mdur, expect_lat, expect_lon, expect_z, EllipsoidAz1, EllipsoidDip1, EllipsoidLen1, EllipsoidAz2, EllipsoidDip2, EllipsoidLen2, EllipsoidLen3, minHorUnc, maxHorUnc, azMaxHorUnc, pdfVolume, mech_strike, mech_dip, mech_rake, mech_misfit, mech_Nobs, publicId
2016-10-30T00:07:13.038085, 42.7973, 13.0846, 7.5156, 0.422161, 28, 59.0, 6.04683, 1.5521, 1.0154102, -9.9, -9.9, 42.8136, 13.0959, 7.9914, 113.028, -3.5587, 0.544349, 7.61857, -76.827, 1.21438, 1.951849, 0.442857, 1.5521, 23.5521, 0.2016478, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:07:24.701458, 42.8199, 13.0927, 7.6836, 0.0850665, 106, 41.0, 8.55853, 0.0928092, 0.24073832, -9.9, -9.9, 42.8197, 13.0928, 7.6904, 177.029, -1.89768, 0.0943913, 267.019, 0.328281, 0.114967, 0.2983935, 0.0765664, 0.0928092, 87.2247, 0.007916993, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:07:41.074511, 42.8888, 13.0267, 8.5156, 2.37961, 25, 49.0, 8.37612, 0.655199, 1.573369, -9.9, -9.9, 42.8890, 13.0263, 8.6756, 37.235, -3.01241, 0.356507, 306.362, -16.1506, 0.603099, 2.02469, 0.293244, 0.655199, 132.985, 0.774396, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:08:13.566053, 42.9475, 13.0565, -0.8906, 2.63358, 38, 65.0, 1.71869, 8.83016, 9.586674, -9.9, -9.9, 42.9490, 13.0886, 6.6780, 181.338, 3.00042, 1.22511, 273.966, 41.177, 6.82409, 14.64162, 1.05965, 8.83016, 89.2212, 1.106977, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:08:19.430654, 42.7072, 13.2494, 8.4062, 0.0458646, 10, 151.0, 5.56036, 3.93903, 3.1138208, -9.9, -9.9, 42.7129, 13.2463, 8.3602, 67.7576, 12.1157, 1.57351, 181.681, 62.1046, 3.61348, 5.114168, 1.39652, 3.93903, 154.828, 5.882127, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:08:41.332709, 42.7089, 13.2362, 8.2734, 0.0803566, 45, 50.0, 5.86419, 0.430746, 0.6799062, -9.9, -9.9, 42.7086, 13.2361, 8.2353, 179.373, 23.9041, 0.337415, 274.817, 12.0818, 0.421962, 0.9286378, 0.322892, 0.430746, 40.4714, 0.0977498, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:09:08.145689, 42.8883, 13.0831, 7.0078, 0.212942, 48, 33.0, 5.23321, 0.275045, 0.61088616, -9.9, -9.9, 42.8884, 13.0832, 7.0279, 317.894, -12.0453, 0.285723, 228.67, 3.63373, 0.332415, 0.7727599, 0.255813, 0.275045, 19.4156, 0.1494064, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:09:25.473248, 42.9024, 13.0934, 1.7578, 0.110134, 90, 36.0, 6.20731, 0.192326, 0.42977768, -9.9, -9.9, 42.9024, 13.0936, 1.8029, 103.619, 5.17573, 0.204255, 193.902, 3.12297, 0.236608, 0.5349395, 0.168556, 0.192326, 8.65799, 0.06082123, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:09:54.159865, 42.8852, 13.1775, 1.9609, 0.317274, 39, 76.0, 3.06294, 0.419746, 0.7399239, -9.9, -9.9, 42.8856, 13.1781, 1.9561, 349.523, -18.8202, 0.423482, 259.329, -0.569619, 0.519616, 0.9576631, 0.40823, 0.419746, 88.2418, 0.105543, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:10:16.507895, 42.8723, 13.1643, 4.0547, 0.195316, 48, 44.0, 2.61046, 0.441454, 1.048752, -9.9, -9.9, 42.8708, 13.1644, 3.8695, 95.4619, 7.68603, 0.271714, 184.162, -9.54483, 0.501211, 1.326542, 0.252142, 0.441454, 15.1054, 0.09401865, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:10:37.925201, 42.8229, 13.0776, 7.8359, 0.0877901, 94, 30.0, 8.38594, 0.196677, 0.4973141, -9.9, -9.9, 42.8230, 13.0775, 7.8238, 173.599, -0.763692, 0.181453, 263.597, 0.209969, 0.243647, 0.6161566, 0.146604, 0.196677, 83.6334, 0.06084245, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:11:07.899054, 42.8618, 13.1837, 3.2031, 0.0594607, 14, 162.0, 0.684469, 0.782503, 0.45748866, -9.9, -9.9, 42.8628, 13.1826, 3.2133, 11.989, -21.9632, 0.437747, 240.102, -58.8674, 0.469043, 1.022506, 0.357498, 0.782503, 110.568, 0.3116988, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:11:11.240866, 42.9039, 13.0515, 7.8828, 0.115082, 42, 55.0, 3.02857, 0.295901, 0.45521158, -9.9, -9.9, 42.9040, 13.0513, 7.9061, 8.09742, -5.9594, 0.24257, 277.597, -4.78368, 0.364712, 0.5676163, 0.200384, 0.295901, 99.3902, 0.1118435, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:11:48.566602, 42.8730, 13.1475, 3.2148, 0.0991872, 122, 25.0, 3.78044, 0.411913, 0.3577777, -9.9, -9.9, 42.8723, 13.1484, 3.1683, 50.5017, -15.1231, 0.250428, 300.895, -51.1534, 0.382545, 0.5638049, 0.213656, 0.411913, 146.978, 0.02318975, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:12:20.486601, 42.8702, 13.0521, 7.3086, 0.0983678, 127, 31.0, 3.53126, 0.305084, 0.33855274, -9.9, -9.9, 42.8705, 13.0523, 7.3007, 121.362, 0.764682, 0.176146, 211.892, 34.6836, 0.335298, 0.4542726, 0.142236, 0.305084, 31.0618, 0.01790851, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:12:22.324813, 42.8530, 13.1337, 7.4375, 0.420237, 10, 161.0, 41.8123, 4.28109, 4.609857, -9.9, -9.9, 42.8734, 13.1405, 8.7505, 99.2879, -7.53758, 1.84617, 3.35674, -37.9876, 4.41558, 6.455658, 1.58113, 4.28109, 12.6352, 40.61039, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:13:25.596571, 42.8863, 13.1490, 3.9141, 0.113149, 41, 60.0, 4.29229, 1.62826, 1.7801064, -9.9, -9.9, 42.8868, 13.1542, 3.4431, 63.0138, 40.4605, 0.474152, 341.888, -10.253, 0.781451, 2.946036, 0.615875, 1.62826, 84.5551, 0.08589552, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:13:30.219010, 42.7656, 13.1760, 2.7344, 0.198581, 22, 114.0, 2.75802, 4.4545, 2.1307476, -9.9, -9.9, 42.7774, 13.1823, 1.6153, 108.087, 8.72616, 0.614912, 173.622, -69.6637, 2.05231, 5.771192, 0.55616, 4.4545, 20.6216, 1.467699, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:13:46.869961, 42.8949, 13.1687, 2.1797, 0.212685, 25, 58.0, 2.47129, 0.520308, 0.3528233, -9.9, -9.9, 42.8950, 13.1651, 2.1527, 356.817, 3.23015, 0.268872, 290.496, -82.0008, 0.433213, 0.647496, 0.217587, 0.520308, 86.5416, 0.05196631, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:14:24.443443, 42.8302, 13.0596, 6.5703, 0.137623, 119, 29.0, 7.50111, 0.159406, 0.42711854, -9.9, -9.9, 42.8302, 13.0596, 6.5804, 356.24, -2.48606, 0.158577, 266.156, -1.93296, 0.196758, 0.5298555, 0.129195, 0.159406, 87.7571, 0.04064927, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:15:02.730258, 42.8993, 13.1738, 1.3086, 0.128452, 9, 113.0, 1.83406, 2.45337, 1.1085033, -9.9, -9.9, 42.8895, 13.1680, 1.8179, 85.6187, 50.3711, 0.282719, 310.793, 30.2757, 0.846955, 3.294112, 0.584667, 2.45337, 25.6979, 0.01328597, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:14:55.944394, 42.8963, 13.1645, 1.9805, 0.512157, 32, 46.0, 2.61496, 0.603628, 0.42904174, -9.9, -9.9, 42.8969, 13.1627, 2.0417, 71.2713, 46.9097, 0.285117, 303.684, 29.7091, 0.627605, 0.8026246, 0.425325, 0.603628, 1.47836, 0.006735073, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:15:25.687740, 42.8725, 13.0508, 8.1406, 0.0592644, 12, 135.0, 3.28934, 5.66546, 4.513397, -9.9, -9.9, 42.8400, 13.0568, 6.5322, 84.4943, 2.01012, 1.59493, 178.762, 64.7484, 5.11919, 7.372484, 1.29556, 5.66546, 174.028, 1.384361, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:15:39.242530, 42.8402, 13.1235, 2.8828, 0.117244, 48, 42.0, 5.5693, 0.228132, 0.5698247, -9.9, -9.9, 42.8403, 13.1236, 2.8893, 110.5, -1.18666, 0.23772, 20.3308, -8.12227, 0.266642, 0.7122092, 0.19209, 0.228132, 23.621, 0.08928354, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:16:14.040324, 42.9431, 13.0614, 1.1172, 0.120663, 93, 62.0, 2.32274, 0.194206, 0.31375736, -9.9, -9.9, 42.9430, 13.0616, 1.1742, 2.9204, -2.79505, 0.188523, 272.526, -8.01906, 0.236577, 0.3914883, 0.152721, 0.194206, 94.6233, 0.03273232, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:16:24.910796, 42.9242, 13.0208, 8.7422, 0.113981, 110, 44.0, 3.73773, 0.234776, 0.44100273, -9.9, -9.9, 42.9241, 13.0206, 8.7404, 352.327, -1.39077, 0.193914, 262.246, -3.31621, 0.289609, 0.5471426, 0.156841, 0.234776, 82.6962, 0.06891616, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:17:02.565572, 42.8437, 13.1586, 1.2188, 0.634477, 22, 79.0, 2.78724, 2.08858, 1.9996605, -9.9, -9.9, 42.8454, 13.1249, 3.6533, 32.3369, 32.4354, 0.811392, 323.118, -29.1746, 1.2427, 3.428742, 0.856879, 2.08858, 88.305, 0.2559431, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:17:16.136669, 42.9486, 13.1865, 2.6719, 0.542162, 21, 74.0, 12.6841, 0.809019, 2.2419474, -9.9, -9.9, 42.9465, 13.1860, 3.1721, 343.195, 7.89254, 0.764347, 253.963, -5.51909, 0.952841, 2.813795, 0.670848, 0.809019, 55.0172, 1.528658, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:18:08.700575, 42.9112, 13.1632, 1.1641, 0.109431, 42, 91.0, 2.10324, 0.294307, 0.35795414, -9.9, -9.9, 42.9111, 13.1629, 1.1484, 140.077, -25.0184, 0.210712, 218.172, 23.8463, 0.274683, 0.5178578, 0.195127, 0.294307, 80.5186, 0.06855668, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:18:11.348290, 42.8174, 13.0904, 7.0391, 0.0986837, 80, 31.0, 8.23132, 0.206655, 0.5866343, -9.9, -9.9, 42.8175, 13.0903, 7.0102, 167.659, -2.26957, 0.225041, 257.656, 0.0683168, 0.256016, 0.727276, 0.182992, 0.206655, 77.7473, 0.09413579, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:18:28.723670, 42.8377, 13.0900, 7.5586, 0.0806349, 103, 32.0, 8.26418, 0.1237, 0.30540222, -9.9, -9.9, 42.8376, 13.0900, 7.5430, 173.05, -1.07389, 0.108212, 262.944, 5.63528, 0.149341, 0.3799655, 0.0875038, 0.1237, 84.1419, 0.01511349, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:19:17.893883, 42.9032, 13.1540, 2.1680, 0.159398, 25, 72.0, 2.99219, 0.441705, 0.19781628, -9.9, -9.9, 42.9032, 13.1547, 2.1857, 171.412, -3.79011, 0.113734, 246.177, 75.8508, 0.212833, 0.5606686, 0.0923314, 0.441705, 82.2278, 0.006125277, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:19:44.401015, 42.8195, 13.1042, 7.5703, 0.108146, 36, 55.0, 7.98579, 0.321004, 0.6518451, -9.9, -9.9, 42.8199, 13.1042, 7.5620, 109.932, -2.92493, 0.294483, 19.4352, -9.6248, 0.378352, 0.8175129, 0.239339, 0.321004, 23.5496, 0.1757538, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:19:55.468181, 42.8913, 13.0270, 7.1719, 0.150103, 22, 68.0, 0.659975, 1.07261, 0.8970526, -9.9, -9.9, 42.8917, 13.0289, 7.0962, 181.283, 38.8992, 0.686972, 310.955, 38.3509, 1.29944, 1.344423, 0.793816, 1.07261, 88.7004, 0.2654619, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:20:07.650245, 42.8619, 13.0707, 6.6719, 0.0618867, 14, 84.0, 5.30139, 0.558516, 1.3231794, -9.9, -9.9, 42.8621, 13.0713, 6.7643, 104.784, -0.659404, 0.459793, 14.5725, -17.7876, 0.47429, 1.714915, 0.371157, 0.558516, 16.7344, 0.4110008, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:20:21.884292, 42.9106, 13.1958, 0.4141, 0.144664, 31, 64.0, 0.560435, 0.402985, 0.46658167, -9.9, -9.9, 42.9101, 13.1960, 0.5709, 8.62911, 13.8552, 0.272961, 282.405, -14.9479, 0.490527, 0.598509, 0.242122, 0.402985, 96.0309, 0.1012475, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:20:34.592666, 42.8542, 13.1231, 3.1641, 0.275678, 32, 57.0, 5.29967, 0.284352, 0.57740295, -9.9, -9.9, 42.8543, 13.1231, 3.1520, 228.29, 10.1709, 0.202488, 318.807, 2.88398, 0.350488, 0.7265653, 0.190939, 0.284352, 135.213, 0.1091493, -999.0, -99.0, -99.0, -1.0, -1, None
