date-time, latitude, longitude, depth, RMS, Nphs, Gap, Dist, errH, errZ, Mamp, Mdur, expect_lat, expect_lon, expect_z, EllipsoidAz1, EllipsoidDip1, EllipsoidLen1, EllipsoidAz2, EllipsoidDip2, EllipsoidLen2, EllipsoidLen3, minHorUnc, maxHorUnc, azMaxHorUnc, pdfVolume, publicId
2016-10-20T03:15:38.666044, 42.8073, 13.2485, 9.9648, 0.0540398, 48, 57.0, 7.37907, 0.0894056, 0.18317313, -9.9, -9.9, 42.8073, 13.2482, 9.9459, 132.179, 5.13981, 0.10054, 222.844, 7.34737, 0.107105, 0.2291441, 0.0820126, 0.0894056, 27.7922, 0.005384343, 8589301
2016-10-20T03:18:10.435188, 42.7404, 13.1919, 5.7305, 0.0578968, 47, 41.0, 12.1582, 0.131698, 0.30502394, -9.9, -9.9, 42.7402, 13.1919, 5.7455, 161.88, -4.90434, 0.1414, 251.499, 4.42994, 0.160623, 0.3800165, 0.116389, 0.131698, 79.6796, 0.01671609, 8589351
2016-10-20T03:20:51.558346, 42.7715, 13.1041, 8.4531, 0.0764164, 14, 89.0, 11.689, 0.493896, 1.571826, -9.9, -9.9, 42.7702, 13.1039, 7.8234, 230.578, 7.59336, 0.338202, 319.761, -6.10272, 0.56583, 1.974442, 0.329544, 0.493896, 155.1, 0.449146, 8589401
2016-10-20T03:27:52.937215, 42.8942, 13.2362, 3.0742, 0.0639318, 28, 87.0, 4.3031, 0.276161, 0.3384634, -9.9, -9.9, 42.8936, 13.2383, 3.2247, 215.589, 16.8681, 0.172085, 315.219, 28.8862, 0.267017, 0.4791667, 0.156605, 0.276161, 110.452, 0.02547948, 8589461
2016-10-20T03:28:52.139001, 42.7404, 13.1919, 5.7305, 0.0397679, 14, 74.0, 12.9344, 0.141039, 0.35683566, -9.9, -9.9, 42.7402, 13.1918, 5.7474, 175.663, -2.34924, 0.159192, 265.511, 3.6843, 0.172631, 0.4431723, 0.129124, 0.141039, 90.7726, 0.02425969, 8589501
2016-10-20T03:43:18.123801, 42.7404, 13.1919, 5.7305, 0.0314471, 17, 83.0, 4.90863, 0.128042, 0.28153166, -9.9, -9.9, 42.7403, 13.1918, 5.7251, 156.524, -3.99915, 0.139879, 246.342, 2.60549, 0.157928, 0.3497832, 0.114286, 0.128042, 69.9963, 0.01667904, 8589581
2016-10-20T03:55:46.331543, 42.7012, 13.2198, -0.1406, 0.200842, 17, 96.0, 9.04007, 7.0133, 4.688153, -9.9, -9.9, 42.7201, 13.2457, 4.1596, 279.761, 17.9599, 1.7636, 263.874, -71.3751, 6.05402, 8.704792, 2.02794, 7.0133, 8.89061, 1.29994, 8589671
2016-10-20T03:57:55.733016, 42.7751, 13.2636, 10.7734, 0.0311499, 26, 100.0, 8.57471, 0.283011, 0.5637479, -9.9, -9.9, 42.7749, 13.2634, 10.7736, 347.881, -5.39482, 0.295261, 257.598, -2.99272, 0.349008, 0.7016871, 0.243028, 0.283011, 81.1259, 0.1552768, 8589711
2016-10-20T04:02:46.032158, 42.8757, 13.0722, 2.9297, 0.055064, 12, 180.0, 9.6862, 0.359198, 0.49170724, -9.9, -9.9, 42.8746, 13.0725, 2.9275, 79.7198, -4.39461, 0.201834, 348.632, -13.8766, 0.431841, 0.6200652, 0.166617, 0.359198, 171.026, 0.04450308, 8589751
2016-10-20T04:17:41.874543, 42.8007, 13.2080, 4.1016, 0.0541097, 30, 79.0, 6.42905, 0.181692, 0.49981907, -9.9, -9.9, 42.8006, 13.2079, 4.1700, 314.354, -7.59888, 0.18692, 225.201, 6.32622, 0.208773, 0.6276534, 0.158157, 0.181692, 16.1022, 0.05154948, 8589801
2016-10-20T04:44:54.458733, 42.8552, 13.0902, 8.1016, 0.0541082, 37, 49.0, 3.10965, 0.542085, 0.2865143, -9.9, -9.9, 42.8538, 13.0896, 8.1076, 286.952, 37.0652, 0.23878, 291.622, -52.8431, 0.405772, 0.6719348, 0.250315, 0.542085, 18.3239, 0.03142213, 8590031
2016-10-20T04:50:15.652205, 42.8190, 13.2507, 2.4609, 0.0556376, 41, 57.0, 6.60897, 0.250886, 0.5133646, -9.9, -9.9, 42.8188, 13.2500, 2.3988, 161.804, 4.88181, 0.187737, 252.235, 5.02991, 0.306704, 0.6400142, 0.157028, 0.250886, 69.5068, 0.08430339, 8590141
2016-10-20T05:13:33.212167, 42.8263, 13.2423, 3.0547, 0.0435141, 20, 104.0, 5.56649, 0.353384, 0.7756759, -9.9, -9.9, 42.8266, 13.2422, 3.1100, 111.388, 9.7319, 0.272318, 203.725, 13.3778, 0.363386, 0.998013, 0.238271, 0.353384, 1.57957, 0.1778762, 8590461
2016-10-20T05:59:43.370434, 42.8729, 13.2281, 3.1211, 0.0335024, 18, 106.0, 3.74515, 0.12245, 0.12256179, -9.9, -9.9, 42.8727, 13.2281, 3.1084, 246.895, -10.1217, 0.0759177, 344.339, -35.9692, 0.14925, 0.1560155, 0.0641335, 0.12245, 156.299, 0.004249874, 8590901
2016-10-20T06:15:06.570643, 42.8725, 13.2279, 3.1855, 0.0352074, 14, 106.0, 3.70841, 0.0951391, 0.106201306, -9.9, -9.9, 42.8726, 13.2278, 3.1733, 246.768, -7.54776, 0.0633123, 337.583, -6.12832, 0.117679, 0.1326171, 0.052571, 0.0951391, 156.455, 0.002375036, 8591071
2016-10-20T06:28:13.782854, 42.8798, 13.2413, 2.7422, 0.0542502, 10, 123.0, 5.0642, 0.812307, 0.40491673, -9.9, -9.9, 42.8845, 13.2374, 2.8061, 56.1475, -7.34706, 0.149501, 23.696, 81.3125, 0.500411, 1.008807, 0.130403, 0.812307, 145.687, 0.04570833, 8591251
2016-10-20T06:29:45.947789, 42.8747, 13.2485, 1.0156, 0.0393767, 8, 181.0, 5.33356, 2.31137, 1.3494723, -9.9, -9.9, 42.8703, 13.2436, 0.7347, 41.8899, -48.0593, 0.860972, 352.83, 30.4887, 1.42643, 3.135607, 1.02535, 2.31137, 101.64, 0.1984508, 8591281
2016-10-20T06:36:40.092911, 42.8506, 13.1492, 4.1055, 0.036137, 12, 158.0, 3.23329, 0.303404, 0.2469476, -9.9, -9.9, 42.8513, 13.1491, 4.0617, 243.807, -29.4098, 0.145611, 304.165, 41.2629, 0.260355, 0.4267896, 0.153701, 0.303404, 169.775, 0.01187826, 8591371
2016-10-20T06:43:02.752095, 42.8577, 13.2254, 0.4805, 0.0721698, 20, 93.0, 3.05734, 0.18283, 0.3142276, -9.9, -9.9, 42.8576, 13.2253, 0.5520, 16.6863, 1.58567, 0.176976, 287.028, -12.1716, 0.215366, 0.3956457, 0.143018, 0.18283, 104.877, 0.02291856, 8591411
2016-10-20T06:52:41.539470, 42.8074, 13.2481, 9.9648, 0.0212722, 7, 158.0, 7.34655, 0.145348, 0.3090481, -9.9, -9.9, 42.8075, 13.2481, 9.9385, 321.8, -8.45878, 0.163462, 232.338, 3.61322, 0.177607, 0.3869352, 0.13739, 0.145348, 31.8992, 0.0240164, 8591471
2016-10-20T07:04:13.335672, 42.8161, 13.2586, 0.4141, 0.097999, 41, 96.0, 7.31458, 0.476401, 0.5393147, -9.9, -9.9, 42.8178, 13.2602, 0.5607, 132.254, 3.23588, 0.186191, 224.835, 38.5418, 0.414535, 0.7897595, 0.15206, 0.476401, 39.9732, 0.06558009, 8591521
2016-10-20T07:14:25.330345, 42.8819, 13.1584, 2.3203, 0.0665545, 19, 122.0, 3.71183, 0.535523, 0.55004025, -9.9, -9.9, 42.8816, 13.1579, 2.4163, 246.357, -26.8945, 0.445206, 331.032, 10.3687, 0.659963, 0.7327569, 0.416467, 0.535523, 159.349, 0.08223704, 8591561
2016-10-20T07:17:40.259439, 42.9479, 13.0200, 9.6328, 0.0388772, 31, 73.0, 2.89416, 0.536156, 1.0898004, -9.9, -9.9, 42.9477, 13.0211, 9.4428, 338.589, -13.7757, 0.328526, 244.068, -17.821, 0.402889, 1.456126, 0.287152, 0.536156, 99.794, 0.1391723, 8591571
2016-10-20T07:20:06.905948, 42.8587, 13.1570, 2.7734, 0.0512465, 22, 76.0, 2.53873, 0.912813, 0.57514, -9.9, -9.9, 42.8585, 13.1562, 2.8748, 227.253, -30.8557, 0.451784, 272.275, 49.7948, 0.629891, 1.203504, 0.413785, 0.912813, 150.029, 0.04191028, 8591601
2016-10-20T07:21:23.324923, 42.7350, 13.1297, 2.1719, 0.0967534, 14, 96.0, 11.0455, 0.622242, 1.0662526, -9.9, -9.9, 42.7345, 13.1291, 2.4242, 326.448, 0.676013, 0.377155, 236.468, -1.74146, 0.770182, 1.321428, 0.304674, 0.622242, 56.3955, 0.5468358, 8591631
2016-10-20T07:31:42.050924, 42.7516, 13.1716, 4.4922, 0.0655172, 38, 67.0, 6.89788, 0.176248, 0.58649117, -9.9, -9.9, 42.7515, 13.1715, 4.4109, 145.988, -0.0454504, 0.140123, 235.986, 3.0949, 0.215098, 0.7275504, 0.113107, 0.176248, 56.0307, 0.04598074, 8591741
2016-10-20T07:43:02.883702, 42.8660, 13.1589, 3.5137, 0.0423469, 8, 161.0, 2.59454, 0.0879289, 0.119572595, -9.9, -9.9, 42.8660, 13.1590, 3.5128, 264.259, 12.2267, 0.0694077, 179.429, -22.5799, 0.0956001, 0.1588455, 0.0591998, 0.0879289, 163.104, 0.002375745, 8591831
