date-time, latitude, longitude, depth, RMS, Nphs, Gap, Dist, errH, errZ, Mamp, Mdur, expect_lat, expect_lon, expect_z, EllipsoidAz1, EllipsoidDip1, EllipsoidLen1, EllipsoidAz2, EllipsoidDip2, EllipsoidLen2, EllipsoidLen3, minHorUnc, maxHorUnc, azMaxHorUnc, pdfVolume, publicId
2016-10-20T07:20:06.896721, 42.8588, 13.1572, 2.8516, 0.0489596, 22, 75.0, 2.5247, 0.837895, 0.48139495, -9.9, -9.9, 42.8585, 13.1568, 2.9499, 226.793, -35.4218, 0.377175, 263.144, 48.553, 0.579028, 1.081252, 0.372926, 0.837895, 148.698, 0.04299848, 8591601
2016-10-20T07:21:23.446695, 42.7294, 13.1220, 2.3281, 0.148254, 14, 94.0, 11.6157, 0.583749, 1.582072, -9.9, -9.9, 42.7304, 13.1210, 2.5561, 146.331, -4.83581, 0.579474, 236.469, -1.6294, 0.72102, 1.967058, 0.484639, 0.583749, 53.4872, 0.9659027, 8591631
2016-10-20T07:31:42.008246, 42.7516, 13.1722, 5.1797, 0.105747, 38, 68.0, 6.86836, 0.191479, 0.74357665, -9.9, -9.9, 42.7514, 13.1720, 5.1334, 145.964, 0.642837, 0.173413, 236.006, 3.74714, 0.229879, 0.9230962, 0.140187, 0.191479, 54.6799, 0.083394, 8591741
2016-10-20T07:43:02.815402, 42.8659, 13.1594, 3.6523, 0.0529315, 8, 160.0, 2.55666, 0.148125, 0.18494508, -9.9, -9.9, 42.8658, 13.1594, 3.6239, 238.6, 6.47666, 0.103196, 331.283, 22.4079, 0.171963, 0.2389262, 0.085177, 0.148125, 145.8, 0.009897698, 8591831
2016-10-20T07:45:53.549936, 42.8947, 13.2362, 3.0430, 0.0755482, 6, 287.0, 4.27567, 0.0878373, 0.20769605, -9.9, -9.9, 42.8947, 13.2362, 3.0937, 65.3985, -10.1805, 0.083442, 335.732, 1.85437, 0.108371, 0.2611097, 0.0758798, 0.0878373, 149.098, 0.004157015, 8591851
2016-10-20T08:12:35.514367, 42.9128, 13.2473, 4.4453, 0.0505748, 32, 44.0, 4.75901, 0.906234, 0.7704709, -9.9, -9.9, 42.9112, 13.2468, 4.4377, 270.915, 25.6827, 0.421772, 334.818, -42.4503, 0.791992, 1.288343, 0.437248, 0.906234, 14.5867, 0.1109118, 8592071
2016-10-20T08:13:01.823091, 42.8228, 13.2412, 2.0234, 0.0922156, 38, 56.0, 5.73901, 0.34076, 0.7231344, -9.9, -9.9, 42.8226, 13.2408, 2.0681, 315.203, -11.7708, 0.256229, 226.44, 5.91313, 0.410103, 0.9176241, 0.248901, 0.34076, 35.0792, 0.2192066, 8592101
2016-10-20T08:23:19.530543, 42.8059, 13.0734, 1.1016, 0.0436039, 10, 128.0, 4.54046, 0.477214, 0.6656348, -9.9, -9.9, 42.8052, 13.0736, 1.2634, 256.258, 9.91657, 0.285233, 168.832, -14.408, 0.568143, 0.850827, 0.253354, 0.477214, 162.392, 0.2271993, 8592141
2016-10-20T08:30:31.014462, 42.9371, 13.2466, 2.8828, 0.0459941, 18, 168.0, 5.49821, 0.247587, 0.5083672, -9.9, -9.9, 42.9366, 13.2468, 3.0426, 258.579, -3.17846, 0.160074, 348.002, 10.28, 0.289072, 0.6388733, 0.131696, 0.247587, 171.271, 0.06137893, 8592191
2016-10-20T08:45:31.766397, 42.7566, 13.2441, 10.0742, 0.0668729, 57, 38.0, 4.38441, 0.252028, 0.2300075, -9.9, -9.9, 42.7566, 13.2441, 10.0777, 143.934, 1.34643, 0.162814, 236.21, 59.3843, 0.269243, 0.3259118, 0.131493, 0.252028, 53.6537, 0.01194132, 8592271
